network_name,seed_method,threshold,seed_size,budget_total,smart_methodno_block_0,no_block_1,no_block_2,no_block_3,mcich_0,mcich_1,mcich_2,mcich_3,random_0,random_1,random_2,random_3,degree_0,degree_1,degree_2,degree_3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1516.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,22434,810,708,9744,33676,5,7,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1684.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,22459,897,785,9555,33676,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1501.0,MCICH_ILP,2959,0,0,15812,18751,6,8,6,3133,1435,1349,12854,5442,8,10,13311
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1853.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,22480,973,853,9390,33676,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1595.0,MCICH_ILP,2959,0,0,15812,18751,6,8,6,3163,1506,1433,12669,5651,8,17,13095
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2021.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,22508,1049,927,9212,33676,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1689.0,MCICH_ILP,2959,0,0,15812,18751,6,8,6,3197,1569,1500,12505,5829,8,11,12923
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2190.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,22520,1101,993,9082,33676,5,7,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2358.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,22536,1148,1133,8879,33676,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1783.0,MCICH_ILP,2959,0,0,15812,18751,6,8,6,3230,1615,1583,12343,6058,8,12,12693
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2527.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,22588,1201,1155,8752,33676,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1877.0,MCICH_ILP,2959,0,0,15812,18751,6,8,6,3253,1686,1647,12185,6252,7,14,12498
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2695.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,22643,1276,1183,8594,33676,5,7,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2864.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,22690,1268,1253,8485,33676,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1970.0,MCICH_ILP,2959,0,0,15812,18751,6,8,6,3283,1754,1722,12012,6428,7,29,12307
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3032.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,22741,1286,1315,8354,33676,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,2064.0,MCICH_ILP,2959,0,0,15812,18751,6,8,6,3298,1856,1798,11819,6672,8,14,12077
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3201.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,22807,1304,1361,8224,33676,5,7,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3369.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,22886,1390,1370,8050,33676,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,2158.0,MCICH_ILP,2959,0,0,15812,18751,6,8,6,3345,1916,1855,11655,6857,8,24,11882
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3538.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,22948,1441,1409,7898,33676,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,2252.0,MCICH_ILP,2959,0,0,15812,18751,6,8,6,3383,1955,1922,11511,7068,10,26,11667
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3706.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,22962,1480,1470,7784,33676,5,7,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3875.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,23030,1520,1516,7630,33676,5,7,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,4043.0,MCICH_ILP,22348,0,0,11348,33676,5,7,8,23111,1622,1529,7434,33676,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,9.0,MCICH_ILP,4898,0,0,13873,4901,0,12,13858,4898,5,10,13858,4923,0,1,13847
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,16.0,MCICH_ILP,13449,0,0,20247,13471,0,0,20225,13449,13,10,20224,14741,0,70,18885
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,18.0,MCICH_ILP,4898,0,0,13873,4945,13816,0,10,4898,14,22,13837,4942,0,6,13823
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,93.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,4899,97,110,13665,5075,1,6,13689
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,187.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,4900,197,212,13462,5231,1,7,13532
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,281.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,4904,281,306,13280,5395,2,4,13370
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,375.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,4914,357,401,13099,5566,5,7,13193
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,469.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,4920,444,491,12916,5742,5,5,13019
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,563.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,4937,548,558,12728,5906,4,5,12856
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,656.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,4956,607,628,12580,6070,6,5,12690
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,750.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,4967,659,732,12413,6266,6,5,12494
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,844.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,4983,739,811,12238,6499,6,5,12261
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,938.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,5009,831,877,12054,6659,11,5,12096
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,1032.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,5022,868,959,11922,6897,10,6,11858
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,1126.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,5029,952,1060,11730,7071,11,9,11680
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,1220.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,5046,1025,1119,11581,7296,11,5,11459
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,1313.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,5066,1120,1181,11404,7561,24,12,11174
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,1407.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,5103,1180,1259,11229,7806,25,7,10933
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,1501.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,5129,1251,1316,11075,7967,25,19,10760
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,1595.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,5162,1348,1366,10895,8249,23,15,10484
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,1689.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,5192,1418,1432,10729,8500,24,16,10231
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,1783.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,5225,1477,1497,10572,8800,26,18,9927
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,1877.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,5269,1550,1533,10419,9058,61,17,9635
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,1970.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,5302,1625,1582,10262,9264,57,14,9436
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,2064.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,5325,1691,1642,10113,9458,9291,3,19
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,2158.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,5359,1737,1716,9959,9636,9116,3,16
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,2252.0,MCICH_ILP,4898,0,0,13873,18751,10,4,6,5403,1815,1754,9799,18706,46,4,15
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,9.0,MCICH_ILP,6633,1,1,12136,6639,1,12123,8,6633,10,8,12120,6649,1,1,12120
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,18.0,MCICH_ILP,6633,1,1,12136,18751,3,11,6,6633,17,17,12104,6679,1,1,12090
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,93.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6633,82,92,11964,6840,1,1,11929
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,187.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6634,189,174,11774,7025,1,1,11744
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,281.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6654,281,231,11605,7208,2,3,11558
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,375.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6664,327,333,11447,7393,4,6,11368
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,469.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6677,419,405,11270,7560,6,6,11199
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,563.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6687,487,486,11111,7729,8,6,11028
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,656.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6695,551,559,10966,7922,10,6,10833
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,750.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6702,617,643,10809,8099,8,6,10658
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,844.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6716,667,721,10667,8413,4,6,10348
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,938.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6736,732,799,10504,8597,4,15,10155
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,1032.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6763,811,845,10352,8825,30,11,9905
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,1126.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6788,874,908,10201,9129,11,10,9621
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,1220.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6819,920,961,10071,9397,1,9345,28
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,1313.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6836,986,1022,9927,9714,1,9028,28
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,1407.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6844,1058,1092,9777,18709,2,33,27
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,1501.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6882,1120,1142,9627,18711,2,31,27
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,1595.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6907,1167,1200,9497,18711,2,31,27
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,1689.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6947,1207,1260,9357,18717,2,30,22
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,1783.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6956,1255,1328,9232,18737,2,11,21
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,1877.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,6990,1315,1370,9096,18737,2,11,21
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,1970.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,7019,1375,1420,8957,18737,2,11,21
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,2064.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,7056,1411,1489,8815,18737,2,11,21
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,2158.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,7105,1437,1521,8708,18737,2,23,9
../complex_net_proposal/experiment_networks/astroph.edges,centola,4,20,2252.0,MCICH_ILP,6633,1,1,12136,18751,5,11,4,7141,1521,1552,8557,18737,2,23,9
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,9.0,MCICH_ILP,2959,0,0,15812,2970,6,0,15795,2959,13,12,15787,2974,0,1,15796
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,18.0,MCICH_ILP,2959,0,0,15812,2976,0,17,15778,2959,15,26,15771,2990,0,1,15780
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,93.0,MCICH_ILP,2959,0,0,15812,18738,3,20,10,2960,90,108,15613,3106,0,1,15664
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,187.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,2959,193,203,15416,3236,0,2,15533
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,281.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,2966,290,298,15217,3384,0,2,15385
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,375.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,2985,394,372,15020,3540,0,1,15230
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,469.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,2991,488,468,14824,3680,0,1,15090
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,563.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,2984,573,575,14639,3838,0,1,14932
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,656.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,2983,648,678,14462,3985,2,4,14780
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,750.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,2995,757,767,14252,4123,2,4,14642
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,844.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3010,857,854,14050,4265,1,4,14501
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,938.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3028,943,942,13858,4407,5,7,14352
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1032.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3040,1022,1023,13686,4542,4,5,14220
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1126.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3068,1073,1104,13526,4731,4,5,14031
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1220.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3083,1176,1181,13331,4902,3,5,13861
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1313.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3104,1244,1276,13147,5053,8,5,13705
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1407.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3111,1309,1367,12984,5290,4,5,13472
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1501.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3131,1369,1449,12822,5447,7,5,13312
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1595.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3146,1439,1537,12649,5662,4,5,13100
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1689.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3180,1502,1614,12475,5830,5,7,12929
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1783.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3203,1578,1689,12301,6061,4,7,12699
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1877.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3246,1659,1739,12127,6254,12,7,12498
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,1970.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3279,1731,1791,11970,6443,5,7,12316
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,2064.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3302,1811,1868,11790,6674,9,7,12081
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,2158.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3339,1863,1928,11641,6869,4,7,11891
../complex_net_proposal/experiment_networks/astroph.edges,centola,2,20,2252.0,MCICH_ILP,2959,0,0,15812,18751,4,7,9,3379,1930,1988,11474,7083,3,7,11678
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,9.0,MCICH_ILP,4899,0,0,13872,4904,0,20,13847,4899,6,7,13859,4924,0,1,13846
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,33.0,MCICH_ILP,13449,0,0,20247,13535,31,0,20130,13449,27,22,20198,15473,0,51,18172
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,168.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13449,238,125,19884,18087,0,71,15538
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,336.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13456,369,356,19515,19845,0,5,13846
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,505.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13462,538,476,19220,20920,0,3,12773
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,673.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13481,538,714,18963,21736,0,5,11955
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,842.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13509,648,855,18684,22613,1,24,11058
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1010.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13516,827,976,18377,23316,4,40,10336
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1179.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13528,1023,1112,18033,24094,20,20,9562
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1347.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13539,1225,1237,17695,24975,28,51,8642
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1516.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13558,1382,1352,17404,26097,28,53,7518
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1684.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13561,1627,1488,17020,26933,20,32,6711
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1853.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13598,1737,1608,16753,28159,5523,6,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2021.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13627,1828,1836,16405,33630,52,8,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2190.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13668,1892,1933,16203,33673,9,8,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2358.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13707,2029,2022,15938,33676,6,8,6
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,18.0,MCICH_ILP,4899,0,0,13872,4924,13833,0,14,4899,31,14,13827,4943,0,6,13822
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2527.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13762,2098,2188,15648,33676,6,8,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2695.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13806,2177,2288,15425,33676,6,8,6
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,93.0,MCICH_ILP,4899,0,0,13872,18751,6,7,7,4904,83,97,13687,5077,0,4,13690
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2864.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13873,2194,2400,15229,33676,6,8,6
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,187.0,MCICH_ILP,4899,0,0,13872,18751,6,7,7,4900,177,185,13509,5233,0,6,13532
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3032.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13925,2283,2477,15011,33676,6,8,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3201.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,14007,2173,2661,14855,33676,6,8,6
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,281.0,MCICH_ILP,4899,0,0,13872,18751,6,7,7,4901,250,280,13340,5399,0,1,13371
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3369.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,14174,2261,2644,14617,33676,6,8,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3538.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,14231,2355,2739,14371,33676,6,8,6
../complex_net_proposal/experiment_networks/astroph.edges,centola,3,20,375.0,MCICH_ILP,4899,0,0,13872,18751,6,7,7,4911,359,363,13138,5571,3,2,13195
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3706.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,14285,2474,2798,14139,33676,6,8,6
